ID,page type,content type,source type,commentary,last modified,notes
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242303&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242304&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242307&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242309&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242311&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242312&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242315&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242319&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
~site/scripts_forsale/forsale.dll?cmd=cmdpaypalbuybutton&product_id=242322&shipping=false&note=false&hsid=9121522&userid=121479,meta,meta,meta,,,
1947balloon.html,broken,broken,broken,,,
ap_main_july9.html,broken,broken,broken,,,
balloondemo.html,broken,broken,broken,,,
files/haut.jpg,doc,img,govt,,,
files/ufo_deathbed_form.doc,doc,txt,orig,,,
http://1.bp.blogspot.com/_pxedy3kowga/tgiajr-ti_i/aaaaaaaafma/tbudxgupl54/s1600/halt+affidavit+%28edt%29.jpg,ext,ext,ext,,,
http://1.bp.blogspot.com/_pxedy3kowga/tgidpbsoeii/aaaaaaaafmi/j43zrj59phq/s1600/halt+affidavit+2+%28edt%29.jpg,ext,ext,ext,,,
http://209.132.68.98/pdf/twiningopinionamc_23sept47.pdf,ext,ext,ext,,,
http://209.132.68.98/pdf/vandenberg-calendar_july47.pdf,ext,ext,ext,,,
http://216.128.67.116/pdf/bluebookunknowns-v1-6.pdf,ext,ext,ext,,,
http://4.bp.blogspot.com/-qloserltsai/tgej3fru7li/aaaaaaaaguo/1owvitwm_te/s1600/me%2bfrom%2bmars%2bsky%2bwhizzer%2bseen%2b-%2bsan%2bantonio%2blight%2b6-26-1947.jpg,ext,ext,ext,,,
http://articles.adsabs.harvard.edu/cgi-bin/nph-iarticle_query?1967jrasc..61..159m&data_type=pdf_high&whole_paper=yes&type=printer&filetype=.pdf,ext,ext,ext,,,
http://articles.adsabs.harvard.edu/cgi-bin/nph-iarticle_query?1967jrasc..61..184c&data_type=pdf_high&whole_paper=yes&type=printer&filetype=.pdf,ext,ext,ext,,,
http://bioguide.congress.gov/scripts/biodisplay.pl?index=t000079,ext,ext,ext,,,
http://bluebookarchive.org/page.aspx?pagecode=maxw-pbb7-1679,ext,ext,ext,,,
http://bobkoford.blogspot.com/2008_11_01_archive.html,ext,ext,ext,,,
http://books.google.com/books?id=accdaaaambaj&pg=pa98&dq=%22flying+saucer%22&lr=lang_en&as_drrb_is=b&as_minm_is=1&as_miny_is=1920&as_maxm_is=12&as_maxy_is=1950&num=100&as_brr=0&as_pt=magazines&ei=h7ows6wybolklqsqnoixda&rview=1#v=twopage&q=%22flying%20saucer%22&f=true,ext,ext,ext,,,
http://books.google.com/books?id=e39s92o14esc&pg=pa3&lpg=pa3&dq=edward+strecker+cia&source=web&ots=krldmps3yd&sig=vxkj8yxllg6fj_gulc4u6q3kuy4&hl=en&sa=x&oi=book_result&resnum=4&ct=result,ext,ext,ext,,,
http://books.google.com/books?id=elyeaaaambaj&lpg=pa80&pg=pa81#v=onepage&q&f=false,ext,ext,ext,,,
http://brc.nicap.org/1950.htm,ext,ext,ext,,,
http://brc.nicap.org/ark.htm,ext,ext,ext,,,
http://brc.nicap.org/bluebook/unknowns.htm,ext,ext,ext,,,
http://brc.nicap.org/naval.htm,ext,ext,ext,,,
http://brc.nicap.org/ufoe/section_12.htm,ext,ext,ext,,,
http://brc.nicap.org/ufoe/section_2.htm,ext,ext,ext,,,
http://brc.nicap.org/ufoe/section_5.htm,ext,ext,ext,,,
http://brc.nicap.org/ufoe/section_6.htm,ext,ext,ext,,,
http://brc.nicap.org/ufoe/section_8.htm,ext,ext,ext,,,
http://brumac.8k.com/1952yearofufo/1952yearofufo.html,ext,ext,ext,,,
http://brumac.8k.com/gulfbreeze/f15ufo/f15ufocase.html,ext,ext,ext,,,
http://brumac.8k.com/trent1.html,ext,ext,ext,,,
http://chedd-angier.com/frontiers/season8.html,ext,ext,ext,,,
http://community-2.webtv.net/hotmail.com/prime137/drfontes/,ext,ext,ext,,,
http://cura.free.fr/xv/14starbb.html#ref17,ext,ext,ext,,,
http://devoid.blogs.heraldtribune.com/10634/old-men-and-hard-truths/comment-page-1/?tc=ar,ext,ext,ext,,,
http://download.openmindsforum.com/earl_fulford-feb10-2008-_part_one_final.mp3,ext,ext,ext,,,
http://download.openmindsforum.com/earl_fulford-feb10-2008-_part_two_final.mp3,ext,ext,ext,,,
http://earth.google.com/,ext,ext,ext,,,
http://earthfiles.com/earth335.htm,ext,ext,ext,,,
http://earthquake.usgs.gov/earthquakes/eqarchives/epic/epic_circ.php,ext,ext,ext,,,
http://en.wikipedia.org/wiki/air_war_college,ext,ext,ext,,,
http://en.wikipedia.org/wiki/avro_canada_vz-9_avrocar,ext,ext,ext,,,
http://en.wikipedia.org/wiki/bernard_newman_%28author%29,ext,ext,ext,,,
http://en.wikipedia.org/wiki/church_committee,ext,ext,ext,,,
http://en.wikipedia.org/wiki/donald_keyhoe,ext,ext,ext,,,
http://en.wikipedia.org/wiki/donald_menzel,ext,ext,ext,,,
http://en.wikipedia.org/wiki/dorothy_kilgallen,ext,ext,ext,,,
http://en.wikipedia.org/wiki/estimate_of_the_situation,ext,ext,ext,,,
http://en.wikipedia.org/wiki/file:1948_top_secret_usaf_ufo_extraterrestrial_document.png,ext,ext,ext,,,
http://en.wikipedia.org/wiki/flying_saucer_working_party,ext,ext,ext,,,
http://en.wikipedia.org/wiki/foo_fighter,ext,ext,ext,,,
http://en.wikipedia.org/wiki/george_wetherill,ext,ext,ext,,,
http://en.wikipedia.org/wiki/ghost_rockets,ext,ext,ext,,,
http://en.wikipedia.org/wiki/ghost_rockets#mediaviewer/file:1948_top_secret_usaf_ufo_extraterrestrial_document.png,ext,ext,ext,,,
http://en.wikipedia.org/wiki/harlow_shapley,ext,ext,ext,,,
http://en.wikipedia.org/wiki/harvey_h._nininger,ext,ext,ext,,,
http://en.wikipedia.org/wiki/henry_tizard,ext,ext,ext,,,
http://en.wikipedia.org/wiki/hughie_green,ext,ext,ext,,,
http://en.wikipedia.org/wiki/jack_anderson_%28columnist%29,ext,ext,ext,,,
http://en.wikipedia.org/wiki/james_e._mcdonald,ext,ext,ext,,,
http://en.wikipedia.org/wiki/james_jesus_angleton,ext,ext,ext,,,
http://en.wikipedia.org/wiki/jay_c._buckey,ext,ext,ext,,,
http://en.wikipedia.org/wiki/kenneth_arnold,ext,ext,ext,,,
http://en.wikipedia.org/wiki/kenneth_arnold_ufo_sighting,ext,ext,ext,,,
http://en.wikipedia.org/wiki/lincoln_lapaz,ext,ext,ext,,,
http://en.wikipedia.org/wiki/list_of_military_nuclear_accidents,ext,ext,ext,,,
http://en.wikipedia.org/wiki/majestic_12,ext,ext,ext,,,
http://en.wikipedia.org/wiki/margaret_bourke-white,ext,ext,ext,,,
http://en.wikipedia.org/wiki/marion_m._magruder,ext,ext,ext,,,
http://en.wikipedia.org/wiki/necessary_evil,ext,ext,ext,,,
http://en.wikipedia.org/wiki/omond_solandt,ext,ext,ext,,,
http://en.wikipedia.org/wiki/project_blue_book,ext,ext,ext,,,
http://en.wikipedia.org/wiki/straight_flush,ext,ext,ext,,,
http://en.wikipedia.org/wiki/the_cia_and_the_cult_of_intelligence,ext,ext,ext,,,
http://en.wikipedia.org/wiki/vannevar_bush,ext,ext,ext,,,
http://en.wikipedia.org/wiki/viglius,ext,ext,ext,,,
http://en.wikipedia.org/wiki/virgil_finlay,ext,ext,ext,,,
http://en.wikipedia.org/wiki/wesley_clark,ext,ext,ext,,,
http://en.wikipedia.org/wiki/wilbert_smith,ext,ext,ext,,,
http://en.wikipedia.org/wiki/william_curry_holden,ext,ext,ext,,,
http://foia.fbi.gov/foiaindex/ufo.htm,ext,ext,ext,,,
http://foia.fbi.gov/roswell.htm,ext,ext,ext,,,
http://foia.fbi.gov/ufo/ufo6.pdf,ext,ext,ext,,,
http://frankwarren.blogspot.com/2007_05_01_archive.html,ext,ext,ext,,,
http://geosurvey.ohiodnr.gov/portals/geosurvey/pdfs/ohioseis/osnarticle.pdf,ext,ext,ext,,,
http://hallmovie.com/title/roswell_declassified_evidence.htm,ext,ext,ext,,,
http://history1900s.about.com/library/prm/bljimmydoolittle1.htm,ext,ext,ext,,,
http://home.comcast.net/~tprinty/ufo/sunlite2_3.pdf,ext,ext,ext,,,
http://home.earthlink.net/~rcollins634/reports/lubbock_lights51.htm,ext,ext,ext,,,
http://home.fuse.net/ufo/47circleville.html,ext,ext,ext,,,
http://home.fuse.net/ufo/47index.html,ext,ext,ext,,,
http://homepage.ntlworld.com/mjpowell/nellis/part1/part1.htm,ext,ext,ext,,,
http://homepage.ntlworld.com/mjpowell/nellis/part3/part3.htm,ext,ext,ext,,,
http://images.google.com/hosted/life/f?q=1950s+balloon+source:life&imgurl=96a4de7a0139f535,ext,ext,ext,,,
http://images.google.com/hosted/life/l?imgurl=96a4de7a0139f535&q=1950s+balloon+source:life&usg=__7wmjfunq0geuo7-zrtxb6cn-kq4=&prev=/images%3fq%3d1950s%2bballoon%2bsource:life%26start%3d20%26ndsp%3d20%26um%3d1%26hl%3den%26sa%3dn&um=1,ext,ext,ext,,,
http://kevinrandle.blogspot.com/2007/11/brigadier-general-harry-cordes.html,ext,ext,ext,,,
http://kevinrandle.blogspot.com/2008/05/ben-games-and-roswell.html,ext,ext,ext,,,
http://kevinrandle.blogspot.com/2008/08/blanchard-lytle-and-roswell.html,ext,ext,ext,,,
http://majesticdocuments.com/personnel/vandenberg.html,ext,ext,ext,,,
http://mapserver.maptech.com/homepage/index.cfm?lat=37.477625&lon=-116.609189&scale=24000&zoom=50&type=1&icon=0&searchscope=dom&cfid=963119&cftoken=39805087&scriptfile=http://mapserver.maptech.com/homepage/index.cfm&latlontype=dms,ext,ext,ext,,,
http://mapserver.maptech.com/homepage/index.cfm?lat=37.479488&lon=-116.586984&scale=24000&zoom=50&type=1&icon=0&width=498&height=498&searchscope=dom&cfid=963119&cftoken=39805087&scriptfile=http://mapserver.maptech.com/homepage/index.cfm&latlontype=dms,ext,ext,ext,,,
http://mapserver.maptech.com/homepage/index.cfm?lat=37.534221&lon=-116.530277&scale=24000&zoom=50&type=1&icon=0&width=498&height=498&searchscope=dom&cfid=963119&cftoken=39805087&scriptfile=http://mapserver.maptech.com/homepage/index.cfm&latlontype=dms,ext,ext,ext,,,
http://mapserver.maptech.com/homepage/index.cfm?lat=37.656442&lon=-116.70797900000001&scale=24000&zoom=50&type=1&icon=0&searchscope=dom&cfid=963119&cftoken=39805087&scriptfile=http://mapserver.maptech.com/homepage/index.cfm&latlontype=dms,ext,ext,ext,,,
http://mapserver.maptech.com/homepage/index.cfm?lat=37.735519&lon=-116.495535&scale=24000&zoom=50&type=1&icon=0&searchscope=dom&cfid=963119&cftoken=39805087&scriptfile=http://mapserver.maptech.com/homepage/index.cfm&latlontype=dms,ext,ext,ext,,,
http://mapserver.maptech.com/homepage/index.cfm?lat=37.78649&lon=-116.76362200000001&scale=24000&zoom=50&type=1&icon=0&searchscope=dom&cfid=963119&cftoken=39805087&scriptfile=http://mapserver.maptech.com/homepage/index.cfm&latlontype=dms,ext,ext,ext,,,
http://members.aol.com/tprinty2/rudiak.html,ext,ext,ext,,,
http://members.tripod.com/doctor_nabs/hughie_green.html,ext,ext,ext,,,
http://meteor.uwo.ca/~pbrown/science-reprint-pdf.pdf,ext,ext,ext,,,
http://meteor.uwo.ca/~pbrown/tagish,ext,ext,ext,,,
http://meteor.uwo.ca/~pbrown/tagish/tagish_docs/tagish_final.pdf,ext,ext,ext,,,
http://new!  see cufos exposure of kaufmann faking documents -- pdf file.,ext,ext,ext,,,
http://news.google.com/newspapers?id=5mhyaaaaibaj&sjid=cvcdaaaaibaj&pg=2085,ext,ext,ext,,,
http://news.google.com/newspapers?id=9vkdaaaaibaj&sjid=ulgeaaaaibaj&pg=5926,ext,ext,ext,,,
http://news.google.com/newspapers?id=bji_aaaaibaj&sjid=nfemaaaaibaj&pg=4744,ext,ext,ext,,,
http://news.google.com/newspapers?id=ce0haaaaibaj&sjid=foifaaaaibaj&pg=2306,ext,ext,ext,,,
http://news.google.com/newspapers?id=eztpaaaaibaj&sjid=d1adaaaaibaj&pg=3706,ext,ext,ext,,,
http://news.google.com/newspapers?id=fb4naaaaibaj&sjid=ywodaaaaibaj&pg=3068,ext,ext,ext,,,
http://news.google.com/newspapers?id=liizaaaaibaj&sjid=lu4haaaaibaj&pg=2482,ext,ext,ext,,,
http://news.google.com/newspapers?id=lljpaaaaibaj&sjid=6k4daaaaibaj&pg=2255,ext,ext,ext,,,
http://news.google.com/newspapers?id=tbwyaaaaibaj&sjid=6esfaaaaibaj&pg=5090,ext,ext,ext,,,
http://news.google.com/newspapers?id=vl8baaaaibaj&sjid=-k0eaaaaibaj&pg=3959,ext,ext,ext,,,
http://news.google.com/newspapers?nid=1891&dat=19970712&id=j78faaaaibaj&sjid=hngeaaaaibaj&pg=1314,ext,ext,ext,,,
http://nicap.org/,ext,ext,ext,,,
http://nicap.org/waves/wave47rpt/reportonwaveof1947.pdf,ext,ext,ext,,,
http://nicap.org/waves/wave47rpt/reportufowave1947_menu.htm,ext,ext,ext,,,
http://nicap.org/waves/wave47rpt/reportufowave1947_sectioni.htm,ext,ext,ext,,,
http://pabook.libraries.psu.edu/palitmap/kecksburggbgheadline.jpg,ext,ext,ext,,,
http://popularmechanics.com/science/military/2003/6/roswell_declassified/,ext,ext,ext,,,
http://pqasb.pqarchiver.com/rgj/access/1800563531.html?fmt=abs&fmts=abs:ft&type=current&date=oct+31%2c+2004&author=beryl+chong&pub=reno+gazette+-+journal&edition=&startpage=a.8&desc=celebrities+campaign+in+reno,ext,ext,ext,,,
http://presidentialufo.com/crashed_saucer.htm,ext,ext,ext,,,
http://presidentialufo.com/hardware.htm,ext,ext,ext,,,
http://presidentialufo.com/keyhoe_redraft.htm,ext,ext,ext,,,
http://presidentialufo.com/space_propulsion.htm,ext,ext,ext,,,
http://presidentialufo.com/top_secret_text.htm,ext,ext,ext,,,
http://presidentialufo.com/us_r&db.htm,ext,ext,ext,,,
http://project1947.com/fig/1945a.htm,ext,ext,ext,,,
http://project1947.com/roswell/8thaaf.htm,ext,ext,ext,,,
http://project1947.com/roswell/wkzo.htm,ext,ext,ext,,,
http://redstarfilms.blogspot.com/2007/03/shag-harbour-ufo-incident-sui-generis.html,ext,ext,ext,,,
http://rendlesham-incident.co.uk/old/charles-halt-memo.php,ext,ext,ext,,,
http://science.nasa.gov/headlines/y2002/16sep_rightstuff.htm?list100309,ext,ext,ext,,,
http://securingamerica.com:80/ccn/node/3158,ext,ext,ext,,,
http://shagharbourufo.com/,ext,ext,ext,,,
http://silverscreensaucers.blogspot.com/2011_10_01_archive.html,ext,ext,ext,,,
http://slideboxmedia.com,ext,ext,ext,,,
http://theparacast.com/,ext,ext,ext,,,
http://the-wanderling.com/scully.html,ext,ext,ext,,,
http://timelines.ws/states/idaho.html,ext,ext,ext,,,
http://tinyurl.com/24z6et,ext,ext,ext,,,
http://tinyurl.com/3bxxxqq,ext,ext,ext,,,
http://tinyurl.com/3fc57l3,ext,ext,ext,,,
http://tinyurl.com/3hwuneb,ext,ext,ext,,,
http://tinyurl.com/3nwssrl,ext,ext,ext,,,
http://tinyurl.com/3oemhrn,ext,ext,ext,,,
http://tinyurl.com/3r8wu8m,ext,ext,ext,,,
http://tinyurl.com/3s7mjvk,ext,ext,ext,,,
http://tinyurl.com/6wq8ppo,ext,ext,ext,,,
http://truthseekeratroswell.com/,ext,ext,ext,,,
http://truthseekeratroswell.com/foiajbjpage29.html,ext,ext,ext,,,
http://ufocasebook.com/peru1952.html,ext,ext,ext,,,
http://ufocon.blogspot.com/2008/12/roswell-undertakers-secret-revealed-by.html,ext,ext,ext,,,
http://ufocon.blogspot.com/2009/03/roswell-fireman-confesses-it-was-flying.html,ext,ext,ext,,,
http://ufocon.blogspot.com/2010/02/roswell-crash-talk-before-all-hoopla-by.html,ext,ext,ext,,,
http://ufocon.blogspot.com/2010/09/sheriffs-dark-roswell-secret-revealed.html,ext,ext,ext,,,
http://ufocon.blogspot.com/2010/11/government-officials-caught-on-tape.html,ext,ext,ext,,,
http://ufologie.net/htm/true50mc01.htm,ext,ext,ext,,,
http://ufologie.patrickgross.org/ce3/1949-08-20-usa-deathvalley.htm,ext,ext,ext,,,
http://ufos.about.com/library/weekly/aa080597.htm,ext,ext,ext,,,
http://ufos.about.com/library/weekly/aa100797.htm,ext,ext,ext,,,
http://ufoupdateslist.com/1999/mar/m06-007.shtml,ext,ext,ext,,,
http://ufoupdateslist.com/2003/jul/m18-003.shtml,ext,ext,ext,,,
http://ufoupdateslist.com/2007/jan/m16-001.shtml,ext,ext,ext,,,
http://upload.wikimedia.org/wikipedia/en/1/1f/haltmemo.jpg,ext,ext,ext,,,
http://usafflagranks.com/major_general_clements_mcmullen.htm,ext,ext,ext,,,
http://video.google.chttp://video.google.com/videoplay?docid=-4694075066240662837#,ext,ext,ext,,,
http://video.google.com/videoplay?docid=-4694075066240662837,ext,ext,ext,,,
http://video.google.com/videoplay?docid=-5146667346138302517&q=nellis+ufo&hl=en,ext,ext,ext,,,
http://video.google.com/videoplay?docid=6821482599776880969&q=jaime+maussan&hl=en,ext,ext,ext,,,
http://virtuallystrange.net/ufo/updates/2004/jul/m28-011.shtml,ext,ext,ext,,,
http://wc0.worldcrossing.com/webx?7@@.1de33e47/15,ext,ext,ext,,,
http://www.7bwb-36assn.org/b36genhistpg2.html,ext,ext,ext,,,
http://www.7bwb-36assn.org/b36genhistpg2.html#1949,ext,ext,ext,,,
http://www.abovetopsecret.com/forum/thread187533/pg1,ext,ext,ext,,,
http://www.abqjournal.com/roswell/roslived1.htm,ext,ext,ext,,,
http://www.abqjournal.com/roswell/roslived2.htm,ext,ext,ext,,,
http://www.abqjournal.com/roswell/roslived5.htm,ext,ext,ext,,,
http://www.abqjournal.com/roswell/roslived6.htm,ext,ext,ext,,,
http://www.af.mil/bios/bio.asp?bioid=5102,ext,ext,ext,,,
http://www.af.mil/bios/bio.asp?bioid=5992,ext,ext,ext,,,
http://www.af.mil/bios/bio.asp?bioid=7568,ext,ext,ext,,,
http://www.af.mil/bios/bio_7019.shtml,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=5102,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=5249,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=5280,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=5381,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=6178,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=6616,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=6638,ext,ext,ext,,,
http://www.af.mil/information/bios/bio.asp?bioid=7455,ext,ext,ext,,,
http://www.af.mil/lib/roswell/,ext,ext,ext,,,
http://www.af.mil/news/biographies/blanchard_wh.html,ext,ext,ext,,,
http://www.af.mil/news/biographies/kepner_we.html,ext,ext,ext,,,
http://www.af.mil/news/biographies/ryan_jd.html,ext,ext,ext,,,
http://www.af.mil/news/biographies/ryan_me.html,ext,ext,ext,,,
http://www.airfields-freeman.com/ca/airfields_ca_sanbernardino_ne.html,ext,ext,ext,,,
http://www.amazon.com/gp/product/customer-reviews/1564149439/sr=8-1/qid=1182622446/ref=cm_cr_dp_all_top/104-8727181-7992758?ie=utf8&n=283155&s=books&qid=1182622446&sr=8-1#customerreviews,ext,ext,ext,,,
http://www.amazon.com/murder-marilyn-monroe-donald-burleson/dp/0964958058,ext,ext,ext,,,
http://www.americanchronicle.com/articles/view/112957,ext,ext,ext,,,
http://www.antiquelynx.com/articles/piesafesrr.htm,ext,ext,ext,,,
http://www.apple.com/quicktime/download/,ext,ext,ext,,,
http://www.aracnet.com/~pdxavets/chartat1.jpg,ext,ext,ext,,,
http://www.arlingtoncemetery.com/hsvanden.htm,ext,ext,ext,,,
http://www.arlingtoncemetery.com/ntwining.htm,ext,ext,ext,,,
http://www.astronomyufo.com/ufo/sciencefiction.htm,ext,ext,ext,,,
http://www.astronomyufo.com/ufo/sunlite3_6.pdf,ext,ext,ext,,,
http://www.bibliotecapleyades.net/sociopolitica/condonreport/full_report/appndx-s.htm,ext,ext,ext,,,
http://www.blackmesapress.com/page4.htm,ext,ext,ext,,,
http://www.blackvault.com/documents/ufos/janaug/janaugwpafb83.htm,ext,ext,ext,,,
http://www.blackvault.com/main/sector_1/freedom_of_information_act_doc/foia_-_usaf/usaf_ufo_foia_request_13/75.gif,ext,ext,ext,,,
http://www.bluebookarchive.org/page.aspx?pagecode=maxw-pbb7-89,ext,ext,ext,,,
http://www.bluebookarchive.org/page.aspx?pagecode=nara-pbb2-94,ext,ext,ext,,,
http://www.bluebookarchive.org/search.aspx,ext,ext,ext,,,
http://www.chicagotribune.com/news/opinion/chi-editweingarten,ext,ext,ext,,,
http://www.childrenofthemanhattanproject.org/oc/pages/ocp-006.htm,ext,ext,ext,,,
http://www.coasttocoastam.com/shows/2007/06/30.html,ext,ext,ext,,,
http://www.cohenufo.org/maccabee/default.htm,ext,ext,ext,,,
http://www.collectionscanada.gc.ca/ufo/002029-1500.01-e.html,ext,ext,ext,,,
http://www.csicop.org/si/9507/roswell.html,ext,ext,ext,,,
http://www.csicop.org/si/guide-for-authors.html,ext,ext,ext,,,
http://www.cufon.org/contributors/sparks/sparks_rebut_ramey_message.pdf,ext,ext,ext,,,
http://www.cufon.org/cufon/afr200-2.htm,ext,ext,ext,,,
http://www.cufon.org/cufon/afr55-88.htm,ext,ext,ext,,,
http://www.cufon.org/kinross/kinross_missing.htm,ext,ext,ext,,,
http://www.cufos.org/,ext,ext,ext,,,
http://www.dailykos.com/story/2009/03/07/705905/-saturday-night-uforia:-the-year-of-many-explanations-%28part-4%29,ext,ext,ext,,,
http://www.dailymotion.com/video/x2imlp1_ufos-declassified-s01e05-ufo-crash-sites_fun?start=13,ext,ext,ext,,,
http://www.disclosureproject.org/lovekin/documents.htm,ext,ext,ext,,,
http://www.discover.com/issues/apr-04/features/glassy-metals/?page=2,ext,ext,ext,,,
http://www.earthfiles.com/news/news.cfm?id=819&category=science,ext,ext,ext,,,
http://www.earthfiles.com/news/news.cfm?id=825&category=science,ext,ext,ext,,,
http://www.ebay.com/itm/1951-vintage-air-force-woman-flying-saucer-ufo-hamilton-watch-military-ad-/350490325781?pt=lh_defaultdomain_0&hash=item519ad9f315,ext,ext,ext,,,
http://www.emory.com/dvd/1449.htm,ext,ext,ext,,,
http://www.fadeddiscs.com/,ext,ext,ext,,,
http://www.filersfiles.com/files/2000/filersfiles14.htm,ext,ext,ext,,,
http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&grid=59658498,ext,ext,ext,,,
http://www.findagrave.com/cgi-bin/fg.cgi?page=mr&mrid=47162573,ext,ext,ext,,,
http://www.flatwoodsmonster.com/,ext,ext,ext,,,
http://www.fold3.com/image/1/86936,ext,ext,ext,,,
http://www.foreshadower.net/,ext,ext,ext,,,
http://www.foreshadower.net/wp-content/uploads/2012/04/1947-07-31-el-paso-herald-post-mokler1.png,ext,ext,ext,,,
http://www.forteantimes.com,ext,ext,ext,,,
http://www.freewebz.com/aenigmatis/nellis/soundtrack.htm,ext,ext,ext,,,
http://www.geocities.com/soho/gallery/3452/sarb.htm,ext,ext,ext,,,
http://www.gl.iit.edu/wadc/history/roswell/report/index.html,ext,ext,ext,,,
http://www.google.com/search?q=%22bulldogs+forever%22+quist+%22frank+joyce%22&btng=search+books&tbm=bks&tbo=1,ext,ext,ext,,,
http://www.guba.com/watch/2000903475?duration_step=0&fields=23&filter_tiny=0&pp=10&query=sci-fi%20investigates%20roswell&sb=10&set=5&sf=0&size_step=0&o=4&sample=1193607736:86622b79fe8053ce4360d93191929d3a675a152e,ext,ext,ext,,,
http://www.hallrichard.com/keyhoe.htm,ext,ext,ext,,,
http://www.history.noaa.gov/stories_tales/thunder0.html,ext,ext,ext,,,
http://www.homestead.com/splash.html?315,ext,ext,ext,,,
http://www.huffingtonpost.com/2011/07/22/roswell-ufo-cover-up_n_904039.html,ext,ext,ext,,,
http://www.isso.org/inbox/ubd/case/1944.htm,ext,ext,ext,,,
http://www.isso.org/inbox/ubd/case/1946.htm,ext,ext,ext,,,
http://www.iufog.org/project1947/,ext,ext,ext,,,
http://www.iufomrc.org/,ext,ext,ext,,,
http://www.jerrypippin.com/16th_annual_ozark_ufo_conference.htm,ext,ext,ext,,,
http://www.karenlyster.com/disproject.html,ext,ext,ext,,,
http://www.konsulting.com/audio_clips.htm,ext,ext,ext,,,
http://www.larryhatch.net/yday50.html,ext,ext,ext,,,
http://www.lazygranch.com/sa.htm,ext,ext,ext,,,
http://www.liquidmetal.com/news/dsp.news.070502.asp,ext,ext,ext,,,
http://www.lovekinandyoung.com/attorneys.html,ext,ext,ext,,,
http://www.majesticdocuments.com/,ext,ext,ext,,,
http://www.majesticdocuments.com/authentication/archives/foia.html,ext,ext,ext,,,
http://www.majesticdocuments.com/authentication/archives/nationalarchives.html,ext,ext,ext,,,
http://www.majesticdocuments.com/pdf/smithmemo-21nov51.pdf,ext,ext,ext,,,
http://www.majesticdocuments.com/witnesses.php,ext,ext,ext,,,
http://www.mnmufon.org/mmj/mmj102.pdf,ext,ext,ext,,,
http://www.msnbc.com/news/609170.asp,ext,ext,ext,,,
http://www.museumofhoaxes.com/moonhoax.html,ext,ext,ext,,,
http://www.narcap.org/mcdonald1.htm,ext,ext,ext,,,
http://www.narcap.org/mcdonald3.htm,ext,ext,ext,,,
http://www.nature.com/nsu/030414/030414-12.html,ext,ext,ext,,,
http://www.ncdc.noaa.gov/cdo-web/#t=thirdtablink,ext,ext,ext,,,
http://www.ncdc.noaa.gov/pub/software/cdrom/rsonde/dos_v1.5/astation.his,ext,ext,ext,,,
http://www.ncstateguard.org/,ext,ext,ext,,,
http://www.nctimes.com/articles/2007/10/05/lifeandtimes/20_37_059_29_07.txt,ext,ext,ext,,,
http://www.neilslade.com/ufos.html,ext,ext,ext,,,
http://www.niac.usra.edu/files/library/meetings/annual/jun01/510maise.pdf,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/five.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/fsar-chvii.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/magnetsmith.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/rufo.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/topsec.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/true-mc.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/ufochop2.htm,ext,ext,ext,,,
http://www.nicap.dabsol.co.uk/wns3.htm,ext,ext,ext,,,
http://www.nicap.org/1950.htm,ext,ext,ext,,,
http://www.nicap.org/audio/mccoy.mp3,ext,ext,ext,,,
